mut_mnah,wt_nadh,wt_mnah
0.7093738055269034,0.8004166599703387,0.8040670069360499
0.6746914859041283,0.778724957435431,0.8094488152570566
0.7384679323802035,1.0043230253060305,0.855412360118701
0.7434605305392716,0.8981686480522685,0.8500140679894265
0.6657215023597242,0.7787684187931962,0.8203131986288545
0.6433470339505568,0.7647492898864625,0.8233541278200056
0.6837910821559497,0.7830316721925418,0.8793327179539993
0.7602927476709131,0.6713771442039878,1.0115960530185375
0.7414869657038855,0.7543211178090818,0.7452296827894548
0.5375832703089303,0.7611996878675612,0.8150967821151562
0.628060913318074,0.7812569555374479,0.8401006950302763
0.8221555655076217,0.7367660153279251,0.7702990914806088
0.785262111641688,0.7946994823157661,0.8367494171912581
0.6806889435347216,0.8110024656267233,0.8370549590998378
0.6125813066249578,0.897096713464916,0.7178897828809907
0.6850656146155253,0.782493020486982,0.8198038926322168
0.7201759660543056,0.6909746396697831,0.9824449573446865
0.7620250661350156,0.8176121416800758,0.8701340401344609
0.7587939971704717,0.8435902680696789,0.80794679859596
0.8195953214537038,0.7194074457403826,0.7685523220274945
0.7312519262837568,0.6891317421923844,0.8311628236673726
0.6621884987734001,0.8235464380310097,0.8659736335588558
0.7797272507675393,0.7657050752485924,0.8453264236560186
0.7534192884365497,0.8959866091194318,0.7556580882337013
0.761128251396127,0.9142369496827881,0.7629987196022888
0.7148076285348447,0.7739799431548031,0.8272540660169004
0.6387272650807828,0.7642378147307494,0.827166368178403
0.750598172234542,0.7756800326316441,0.8956136597666401
0.7381516912690319,0.7229379365377674,0.7501268667677427
0.7720447937281077,0.8069707176913065,0.813672185986065
0.7427712941480464,0.8241595076283321,0.7387059773089056
0.8442586751547546,0.6835455839749798,0.9351787713640292
0.6482723796278201,0.8014978726756901,0.9387617643482316
0.9179421657000972,0.7791786440183062,0.8657988394411698
0.7985168040001077,0.7949193818837191,0.7473099750788208
0.7753566691393253,0.886237729550344,0.7594324955802301
0.7992711463149325,0.7539227221760636,0.8193341596091795
0.7831289110645248,0.7673834064635451,0.879615975972994
0.7608688174777755,0.8454068237484202,0.7240277677903721
0.7677566980530179,0.7503396613236828,0.7440006535484106
0.7315054309707522,0.6641997014838193,0.7961782564879553
0.8237699725116965,0.7821683736366871,0.7373581567320796
0.6203099387529787,0.7246838611933276,0.8027738827444636
0.7379577202965786,0.7606058827193027,0.904235794944822
0.662810477484124,0.8082092736428829,0.9032024265038812
0.7126329196618109,0.6810107002831256,0.8653843074494063
0.64670947251486,0.6712605103974657,0.9663563531452029
0.7283022505559507,0.6871627580539529,0.9423608161644971
0.839218574954073,0.7446409489693431,0.9108629627032147
0.7010733402087738,0.8159586468564002,0.8937155994388172
0.6080732197839777,0.8914173586247186,0.9843694028677553
0.7432121436856409,0.7419082227960779,0.9138732700438285
0.7024732524929722,0.693055043587612,0.8540387417758445
0.6805872498155852,0.6947750696128535,0.9412841455133967
0.6707214451995982,0.7209702147915954,0.9575204791561847
0.5480811028342822,0.789791336986865,0.9411065943870403
0.7498359190802564,0.7301466929489054,0.8469606492233176
0.7420617120290066,0.7353209360149722,0.9066823896462869
0.6931589605110553,0.8471359780005278,0.8000955030521141
0.7385534686470855,0.7577222563184283,0.8577279102087283
0.7902765739739582,0.7612677192808638,0.7611462241478096
0.7227409083991947,0.7129750633616404,0.8042061807040672
0.7712781534667639,0.7299676253050489,0.7772805172583384
0.7864484275671436,1.0455156166228898,0.8897616230530364
0.6936910425762206,0.803517631294675,0.8739802070372503
0.6013946608238432,0.8274193061603187,0.8174249233081534
0.7726782051372661,0.8121321002779099,0.8802721498901396
0.7621226726697877,0.7648900818642119,0.892613968224843
0.6657854838210089,0.757139707671233,0.8107485907061787
0.7844267076184539,0.7749374904099564,0.842784353074444
0.6659226083245313,0.7753755988727947,0.9639766816406251
0.7449267040049071,0.7362995373857134,0.8749246522736074
0.7799928083773919,0.8226935878097422,0.9651072330903104
0.628388359961713,0.7635013049997337,0.8099778094393204
0.7234178016552261,0.6819443284967484,0.9422242333207451
0.6841948123753353,0.9582267739706687,1.0278113468354853
0.7034052578585275,0.7317269741588167,1.0463803296989211
0.6848203349916433,0.8334563411095218,1.0665026606025474
0.7759200258707237,0.7509552969733024,1.0498880267600217
0.7141659841675091,0.7897441742793717,0.8355138250169004
0.7214140609591666,0.8410949958113673,0.8474750848111329
0.684954315436869,0.5793180729498681,1.0254673271629766
0.779740359316779,0.6577402154785763,0.9977129998251514
0.838622338704509,0.8633221782243776,0.9493521358840978
0.8310238005010029,0.6606628060426094,1.1189872593497385
0.9398017738554116,0.7608004816379693,1.0394199026775723
0.7952912350332867,0.7312188018488849,0.9592873117348637
0.892708924705311,0.7327144250891517,0.8489918104852248
0.7850658073649445,0.7677235756609215,1.125410472725206
0.7405620748662061,0.7821447338823683,1.3357744564114185
0.8750335584887626,0.7719460511939047,1.108368643486966
0.8021353266566739,0.7450291678585086,1.2378274648277252
0.8132398295968687,0.6016850299318393,1.1738586771107558
0.722580244046317,0.6352579813056171,0.9421020711115202
0.7378566258786955,0.6416710596435325,1.2119709814532391
0.7388210465402222,0.6265987753432735,1.1668458676804554
0.7027835938300373,0.7636457515078912,1.2146069406073572
0.7562294276692604,0.5646491267952694,1.1794197701810327
0.7384157563127719,0.6947329591679121,1.2255297138052343
0.8488975456319269,0.7231205695693709,1.323032860613587
0.757749797608977,0.6914627923718315,1.1846456812389838
0.8426550345687259,0.7893781651434544,1.224604391016255
0.685057634916971,0.7905687941735536,1.2994104053207278
0.819435576788346,0.6721302561337955,1.1369009830011614
0.7587564330462541,0.7138580124984949,1.191782798750814
0.721659665734809,0.8865684802478644,1.151122381877731
0.8428962528948093,0.7481870737152083,1.1315439344839406
0.7936095761983689,0.8255120987649429,1.2201207800134144
0.8266584633662863,0.6504844239206214,1.2908811235845117
0.7345556310402774,0.7784732110031897,1.245338200745444
0.9929971932411159,0.753087544578518,1.1358648104361924
0.8653566385895165,0.6851496627596633,1.089187099719916
0.8503219646530261,0.7922821885605711,1.0640768638283806
0.6302685009819591,0.699785851145752,1.1894070644372308
0.7505606798514644,0.7945682330042292,1.2586998104936713
0.7664837062500377,0.8413570893709155,1.0796150938478122
0.8136685390713345,0.6137928282378333,1.2111872071119039
0.7886548267987395,0.7979180669369331,1.1280543204172033
0.7557106294090188,0.635454291165901,1.182664745583708
0.7950729814380841,0.6647316793344219,1.1533344459003378
0.7042198683982349,0.6201370918070297,1.012443039606909
0.7450701725451223,0.6757426891095252,0.9420835820343346
0.7688175265961423,0.6617827204011577,1.0114378649899203
0.8102854823503424,0.7469979320223342,1.1407189872755499
0.7945113212036111,0.6581897008130978,1.133545015474124
0.7361750852568094,0.6841574072083247,1.172252863283266
0.7382338448827805,0.8555146741446114,1.0578149309071223
0.7966851930183552,0.6576471634300609,1.0642298217067259
0.7794192101893278,0.7087502468467958,1.0432095582360463
0.8850556179447155,0.6943211244002025,1.1109614259524425
0.868780770188862,0.7360148572617411,1.1007800010523563
0.7984178301720024,0.554200270628498,0.8717744582115756
0.7567047509749211,0.6286354215814774,1.0866957819629068
0.6901970608647748,0.6955621302533669,1.0238249746258965
0.7181918917364676,0.6615955252285863,1.1066801708172629
0.7321041349581044,0.6956559121393013,1.2886210266474971
0.7703952154428413,0.8677594990153015,1.134608682243545
0.8166455161133649,0.6835636682471621,0.9156456593785607
0.8087302435664723,0.6068020636150206,1.2837091269842815
0.7550756663411007,0.745324642566389,1.2052891939024204
0.8357778433818235,0.6782533708563441,0.9686465771064043
0.7948911439909246,0.7599155473546223,0.9348317169918837
0.6659415890930414,0.6241374789467953,0.911417011841225
0.8009673539899552,0.7124416731762294,1.0089992282231486
0.7326598779967024,0.6833248738603025,1.0359003374266784
0.6687822479677811,0.6558578457741779,1.0280592500042018
0.7267092360097641,0.6317172191282815,0.994449765324457
0.7232300024485383,0.5863571252540413,1.0112091421924045
0.7297668199139401,0.7820658967693132,1.206012818001824
0.8601574265992585,0.6983157335813466,1.0251103335081155
0.9472583802625507,0.5467973257548348,0.9092502275620143
0.6840135572109188,0.6844630313644652,1.1258669640630585
0.7821281931738379,0.5918147104473717,1.0272029388203763
0.7517231588187948,0.7762089940900669,1.0308055026689882
0.8067889610171982,0.6518318728013762,0.896486287718474
0.7911577255732513,0.7403661705327644,0.8836854697388702
0.840276948346834,0.7503419795754579,0.8865178982096543
0.66780014074447,0.7792224409737385,1.0177723739164144
0.8616390393146051,0.6868426006845743,1.0673984131067098
0.7161579057678069,0.6734442320187605,1.2763178230576588
0.6880272358906111,0.7517151442263178,1.2329390164414848
0.6933718777422254,0.6406750462425258,1.2705994592173855
0.7175073185272409,0.684094135290195,1.1276169131830462
0.7801209153105104,0.7173424576846874,0.9131987577599354
0.5528031412916966,0.6422018731532064,1.073209134519867
0.7337297462490769,0.7791641413087733,1.07859059997971
0.778169484757353,0.7273492762046764,0.9987959555878463
0.7908734264576336,0.7147267068561355,1.0905381812980228
0.7818102695092997,0.7641408188510462,1.1676795509353672
0.8381630295640025,0.6963382535212327,1.180913656402029
0.7837793013841335,0.8296068442387297,1.1000895502840542
0.7972449455265811,0.7325012130322066,0.9654607807229318
0.788452529236643,0.7951619744743357,0.9692405171786195
0.872315430267932,0.7719095707453381,1.077398083749078
0.8230637964870684,0.6732869592566847,1.03593918676093
0.8700888096116943,0.6529620315783764,1.0353626243539946
0.8507123061418008,0.6952684425036217,0.9018629838522734
0.7534830934052401,0.7368930662896783,1.1028884569302921
0.8501973213216313,0.6332828811820985,1.130666650028075
0.8344825390888195,0.7016310368443108,1.0419854182047992
0.9062122134313547,0.9343662157476426,1.0975470004770267
0.8534950552911577,0.8510979199833617,1.0613309065039043
0.7724560867995828,0.7859551201435049,1.0404434175894446
0.7577145313481051,1.0041340405020214,1.1138075109812404
0.7620997375042453,1.2721662069045832,0.9048506775697202
0.726425668633485,0.7453921187570406,1.0852382865769397
0.8091428701247775,0.6773944250118988,1.002840796436942
0.6758944658600651,0.7800284642925503,1.0532315814877256
0.8402295882033407,0.7949204317245062,1.0951672357097513
0.8749265180998546,0.7569193439849865,0.9996660243664213
0.5932166611055182,0.9965353180046664,1.0058712815721862
0.6623435163822109,0.7339125497271259,1.04903285889943
0.6732463366770031,0.746109387360926,0.9852374536507249
0.5891530071806835,0.7605393139905348,0.9742138975163327
0.7844652043046202,0.7368747080623876,1.1080460272705033
0.7229792543034935,0.6504791726425679,1.0087958109035031
0.7309157294583924,1.0011167007152943,0.915899583278237
0.6703776087140515,0.8463853242502393,1.007756022984519
0.5979929965296744,0.9457144175284644,0.973369121686528
0.7136568810214253,0.7482145910934512,1.0424113621885305
0.804065417361721,0.73902918865642,1.018297028085258
0.8077333240255671,0.747288980022545,1.0265397428755607
0.6965909109679244,0.7671607896034387,0.9094780916246837
0.6213706157823332,0.7244374529257733,0.9590281497344384
0.7708011565975573,0.6674933068353731,0.9946645059232117
0.7726715207660634,0.6970452166980486,0.8538838976503696
0.759958160104676,0.6647193997682072,0.9805992977537045
0.716521175880853,0.6103406068094374,1.0939116955616501
0.81232996410359,0.7526486821723443,0.9367175761976697
0.6905398924849677,0.721369640502609,0.8843741308708912
0.9129148495841923,0.6707372182956354,1.0021753560400393
0.8113390559548865,0.8333940626583437,1.0791902605021848
0.7776665719335016,0.7175668264409473,0.9769261181725923
0.7500996213024013,0.8138408145187557,1.0366582415275372
